"Gen"	"UniProt"
"ENSG00000135002"	"H7C4G0"
"ENSG00000135002"	"Q969G6"
"ENSG00000135046"	"P04083"
"ENSG00000135046"	"Q5T3N0"
"ENSG00000135046"	"Q5T3N1"
"ENSG00000135070"	"A0A1B0GTK6"
"ENSG00000135070"	"Q5TBE2"
"ENSG00000135070"	"Q5TBE9"
"ENSG00000135070"	"Q9BUE6"
"ENSG00000135093"	"B3KUS5"
"ENSG00000135093"	"F5GXG2"
"ENSG00000135093"	"F5H3L3"
"ENSG00000135093"	"F5H8D3"
"ENSG00000135093"	"Q70CQ3"
"ENSG00000135093"	"S4R354"
"ENSG00000135093"	"S4R3D1"
"ENSG00000135116"	"K7EJY7"
"ENSG00000135116"	"O00198"
"ENSG00000135241"	"A0A0C4DG51"
"ENSG00000135241"	"C9J9W9"
"ENSG00000135241"	"C9JAX4"
"ENSG00000135241"	"Q9NP80"
"ENSG00000135297"	"E5RFF7"
"ENSG00000135297"	"E7EWI1"
"ENSG00000135297"	"E7EWX0"
"ENSG00000135297"	"E9PHR8"
"ENSG00000135297"	"H0YB81"
"ENSG00000135297"	"H0YBI9"
"ENSG00000135297"	"H0YC00"
"ENSG00000135297"	"H7C2S9"
"ENSG00000135297"	"Q9Y2Z2"
"ENSG00000135362"	"E9PIU0"
"ENSG00000135362"	"E9PJV4"
"ENSG00000135362"	"E9PL62"
"ENSG00000135362"	"E9PLJ6"
"ENSG00000135362"	"E9PP25"
"ENSG00000135362"	"E9PP62"
"ENSG00000135362"	"E9PS02"
"ENSG00000135362"	"Q6MZQ0"
"ENSG00000135390"	"F8W041"
"ENSG00000135390"	"Q06055"
"ENSG00000135423"	"A0A087X004"
"ENSG00000135423"	"A8K0A6"
"ENSG00000135423"	"C9J3Q2"
"ENSG00000135423"	"E5G745"
"ENSG00000135423"	"F8WBC9"
"ENSG00000135423"	"F8WBL8"
"ENSG00000135423"	"F8WEU7"
"ENSG00000135423"	"G5E9X4"
"ENSG00000135423"	"Q9UI32"
"ENSG00000135441"	"F8VP73"
"ENSG00000135441"	"F8W606"
"ENSG00000135441"	"G8JLQ3"
"ENSG00000135441"	"H0YHA4"
"ENSG00000135441"	"P78537"
"ENSG00000135469"	"H0YHF1"
"ENSG00000135469"	"H0YHW3"
"ENSG00000135469"	"Q96MF6"
"ENSG00000135537"	"A6ZJA2"
"ENSG00000135537"	"H0Y5F4"
"ENSG00000135537"	"H7C448"
"ENSG00000135537"	"Q8WV93"
"ENSG00000135631"	"A0A1B0GTL5"
"ENSG00000135631"	"Q9BXF6"
"ENSG00000135776"	"Q9NRK6"
"ENSG00000135821"	"P15104"
"ENSG00000135828"	"Q05823"
"ENSG00000135862"	"P11047"
"ENSG00000135862"	"R4GNC7"
"ENSG00000135900"	"Q9H9J2"
"ENSG00000135929"	"C9J1K5"
"ENSG00000135929"	"F8WD90"
"ENSG00000135929"	"Q02318"
"ENSG00000135940"	"P10606"
"ENSG00000135972"	"H7BZC4"
"ENSG00000135972"	"P82933"
"ENSG00000136003"	"B3KQ30"
"ENSG00000136003"	"B4DNC9"
"ENSG00000136003"	"F5H5N2"
"ENSG00000136003"	"F5H672"
"ENSG00000136003"	"Q9H1K1"
"ENSG00000136010"	"H0YHN9"
"ENSG00000136010"	"Q3SY69"
"ENSG00000136143"	"A0A0U1RQF8"
"ENSG00000136143"	"A0A0U1RQL1"
"ENSG00000136143"	"A0A0U1RQU7"
"ENSG00000136143"	"A0A0U1RRI1"
"ENSG00000136143"	"Q5T9Q5"
"ENSG00000136143"	"Q5T9Q8"
"ENSG00000136143"	"Q9P2R7"
"ENSG00000136270"	"C9IZN7"
"ENSG00000136270"	"C9J347"
"ENSG00000136270"	"C9J5A2"
"ENSG00000136270"	"C9J618"
"ENSG00000136270"	"C9J7P5"
"ENSG00000136270"	"H7C4R5"
"ENSG00000136270"	"Q969Z0"
"ENSG00000136371"	"A0A0U1RQM3"
"ENSG00000136371"	"H3BMB9"
"ENSG00000136371"	"H3BN04"
"ENSG00000136371"	"P49914"
"ENSG00000136444"	"H0Y934"
"ENSG00000136444"	"H0Y9X4"
"ENSG00000136444"	"K7EKD3"
"ENSG00000136444"	"Q9HA92"
"ENSG00000136463"	"Q9BSH4"
"ENSG00000136521"	"A0A087WYD0"
"ENSG00000136521"	"E7EWP0"
"ENSG00000136521"	"F8WDD2"
"ENSG00000136521"	"F8WDZ2"
"ENSG00000136521"	"H0Y886"
"ENSG00000136521"	"H7C568"
"ENSG00000136521"	"H7C5C1"
"ENSG00000136521"	"O43674"
"ENSG00000136522"	"Q9HD33"
"ENSG00000136628"	"P07814"
"ENSG00000136628"	"V9GYZ6"
"ENSG00000136628"	"V9GZ76"
"ENSG00000136682"	"C9J3G2"
"ENSG00000136682"	"F8WEG4"
"ENSG00000136682"	"F8WEU0"
"ENSG00000136682"	"F8WFD0"
"ENSG00000136682"	"Q8IUF1"
"ENSG00000136758"	"Q5T8D1"
"ENSG00000136758"	"Q5T8D2"
"ENSG00000136758"	"Q6PJ89"
"ENSG00000136758"	"Q96I63"
"ENSG00000136758"	"Q96TA2"
"ENSG00000136758"	"R4GNA5"
"ENSG00000136783"	"Q9UFN0"
"ENSG00000136874"	"E9PIC2"
"ENSG00000136874"	"E9PJV6"
"ENSG00000136874"	"E9PJW1"
"ENSG00000136874"	"E9PQU9"
"ENSG00000136874"	"P56962"
"ENSG00000136877"	"Q05932"
"ENSG00000136877"	"Q5JU20"
"ENSG00000136877"	"Q5JU21"
"ENSG00000136877"	"Q5JU23"
"ENSG00000136897"	"Q8N5N7"
"ENSG00000137038"	"Q96GE9"
"ENSG00000137074"	"A0A0A0MRW7"
"ENSG00000137074"	"C9J8U3"
"ENSG00000137074"	"C9JZ40"
"ENSG00000137074"	"E7EUY4"
"ENSG00000137074"	"E7EVB7"
"ENSG00000137074"	"F8W6G5"
"ENSG00000137074"	"F8WBD6"
"ENSG00000137074"	"F8WBM3"
"ENSG00000137074"	"Q6JV79"
"ENSG00000137074"	"Q7Z2E3"
"ENSG00000137106"	"Q9UBQ7"
"ENSG00000137106"	"U3KQ56"
"ENSG00000137124"	"A0A0U1RQK9"
"ENSG00000137124"	"P30837"
"ENSG00000137133"	"Q9BX68"
"ENSG00000137274"	"B4DML3"
"ENSG00000137274"	"F2Z2Q1"
"ENSG00000137274"	"H7C0M3"
"ENSG00000137274"	"Q49AI2"
"ENSG00000137274"	"Q86WA6"
"ENSG00000137288"	"Q5TAQ0"
"ENSG00000137288"	"Q9BRT2"
"ENSG00000137288"	"V5IRT4"
"ENSG00000137393"	"Q7Z419"
"ENSG00000137409"	"H0Y8C3"
"ENSG00000137409"	"H7C196"
"ENSG00000137409"	"Q9NZJ7"
"ENSG00000137411"	"A0A0A0MTG1"
"ENSG00000137411"	"A2ABL6"
"ENSG00000137411"	"B7ZCJ6"
"ENSG00000137411"	"Q5ST30"
"ENSG00000137463"	"Q8TDB4"
"ENSG00000137500"	"E9PKQ5"
"ENSG00000137500"	"E9PMQ7"
"ENSG00000137500"	"E9PNI8"
"ENSG00000137500"	"E9PPJ7"
"ENSG00000137500"	"E9PRC2"
"ENSG00000137500"	"E9PSG6"
"ENSG00000137500"	"H0YD95"
"ENSG00000137500"	"H0YF06"
"ENSG00000137500"	"J3KN19"
"ENSG00000137500"	"Q9GZT6"
"ENSG00000137513"	"E9PRK2"
"ENSG00000137513"	"H0YE96"
"ENSG00000137513"	"H0YEL9"
"ENSG00000137513"	"Q96I59"
"ENSG00000137547"	"E5RHF4"
"ENSG00000137547"	"E5RIZ4"
"ENSG00000137547"	"Q9P015"
"ENSG00000137700"	"U3KPU7"
"ENSG00000137700"	"U3KQL4"
"ENSG00000137700"	"U3KQS2"
"ENSG00000137714"	"P10109"
"ENSG00000137767"	"A0A1B0GXB4"
"ENSG00000137767"	"H3BMS6"
"ENSG00000137767"	"H3BNP9"
"ENSG00000137767"	"H3BT21"
"ENSG00000137767"	"H3BUD7"
"ENSG00000137767"	"H3BV36"
"ENSG00000137767"	"Q9Y6N5"
"ENSG00000137806"	"H0YL22"
"ENSG00000137806"	"H0YNB7"
"ENSG00000137806"	"H0YNN4"
"ENSG00000137806"	"Q9Y375"
"ENSG00000137824"	"H0YLG5"
"ENSG00000137824"	"H0YLV7"
"ENSG00000137824"	"H0YMB1"
"ENSG00000137824"	"H0YNE5"
"ENSG00000137824"	"Q96TC7"
"ENSG00000137944"	"A0A0A0MRN7"
"ENSG00000137944"	"Q6YP21"
"ENSG00000137968"	"A0A0A0MRP1"
"ENSG00000137968"	"Q8NCS7"
"ENSG00000137992"	"P11182"
"ENSG00000137992"	"Q5VVL7"
"ENSG00000138029"	"B5MD38"
"ENSG00000138029"	"C9JE81"
"ENSG00000138029"	"C9JEY0"
"ENSG00000138029"	"C9K0M0"
"ENSG00000138029"	"F5GZQ3"
"ENSG00000138029"	"P55084"
"ENSG00000138035"	"F8WBI3"
"ENSG00000138035"	"H7BXF6"
"ENSG00000138035"	"H7C3C5"
"ENSG00000138035"	"Q8TCS8"
"ENSG00000138078"	"C9JMT4"
"ENSG00000138078"	"H7BZP6"
"ENSG00000138078"	"H7C0M0"
"ENSG00000138078"	"Q4J6C6"
"ENSG00000138095"	"A0A0C4DG06"
"ENSG00000138095"	"B8ZZ38"
"ENSG00000138095"	"C9JCA9"
"ENSG00000138095"	"H7C3W8"
"ENSG00000138095"	"P42704"
"ENSG00000138101"	"E7ES64"
"ENSG00000138101"	"E7EVB6"
"ENSG00000138101"	"E9PE76"
"ENSG00000138101"	"E9PEY4"
"ENSG00000138101"	"F8W9U0"
"ENSG00000138101"	"F8WD22"
"ENSG00000138101"	"O60941"
"ENSG00000138138"	"Q8NBU5"
"ENSG00000138152"	"Q32M84"
"ENSG00000138346"	"F8VPM6"
"ENSG00000138346"	"F8VR31"
"ENSG00000138346"	"H0Y455"
"ENSG00000138346"	"P51530"
"ENSG00000138363"	"C9JLK0"
"ENSG00000138363"	"F2Z3E8"
"ENSG00000138363"	"F8WEF0"
"ENSG00000138363"	"H7C1S2"
"ENSG00000138363"	"P31939"
"ENSG00000138399"	"C9JMM4"
"ENSG00000138399"	"C9JTP4"
"ENSG00000138399"	"E7EW60"
"ENSG00000138399"	"Q53R41"
"ENSG00000138411"	"A0A2C9F2N4"
"ENSG00000138411"	"C9JHL2"
"ENSG00000138411"	"C9JPI9"
"ENSG00000138411"	"Q9P2P5"
"ENSG00000138413"	"C9J4N6"
"ENSG00000138413"	"C9JJE5"
"ENSG00000138413"	"C9JLU6"
"ENSG00000138413"	"O75874"
"ENSG00000138495"	"C9J8T6"
"ENSG00000138495"	"H7C4E5"
"ENSG00000138495"	"H7C5P5"
"ENSG00000138495"	"Q14061"
"ENSG00000138777"	"A0A0C4DGB9"
"ENSG00000138777"	"D6R967"
"ENSG00000138777"	"D6RAD3"
"ENSG00000138777"	"D6RGI1"
"ENSG00000138777"	"D6RGV9"
"ENSG00000138777"	"F8W7R6"
"ENSG00000138777"	"H0Y8X2"
"ENSG00000138777"	"H0Y9D8"
"ENSG00000138777"	"H0YAK2"
"ENSG00000138777"	"Q9H2U2"
"ENSG00000138796"	"A0A0A0MSE2"
"ENSG00000138796"	"A0A0D9SFP2"
"ENSG00000138796"	"A0A1W2PNM1"
"ENSG00000138796"	"A0A1W2PP40"
"ENSG00000138796"	"A0A1W2PQ55"
"ENSG00000138796"	"A0A1W2PQ78"
"ENSG00000138796"	"A0A1W2PQC2"
"ENSG00000138796"	"A0A1W2PQV5"
"ENSG00000138796"	"A0A1W2PRM6"
"ENSG00000138796"	"A0A1W2PRT2"
"ENSG00000138796"	"E9PF18"
"ENSG00000138796"	"J3KR89"
"ENSG00000138796"	"Q16836"
"ENSG00000138801"	"O43252"
"ENSG00000138942"	"A9X3U0"
"ENSG00000138942"	"Q96GF1"
"ENSG00000139131"	"H0YHS6"
"ENSG00000139131"	"Q9Y2Z4"
"ENSG00000139160"	"F5H481"
"ENSG00000139160"	"G5EA40"
"ENSG00000139160"	"Q8IXQ9"
"ENSG00000139180"	"F5GY40"
"ENSG00000139180"	"F5H0J3"
"ENSG00000139180"	"Q16795"
"ENSG00000139190"	"F5GZV7"
"ENSG00000139190"	"P23763"
"ENSG00000139324"	"F8VR71"
"ENSG00000139324"	"F8VRY4"
"ENSG00000139324"	"F8W044"
"ENSG00000139324"	"Q6ZXV5"
"ENSG00000139428"	"A0A087X114"
"ENSG00000139428"	"F5H079"
"ENSG00000139428"	"F5H0C1"
"ENSG00000139428"	"F5H4Z7"
"ENSG00000139428"	"Q96EY8"
"ENSG00000139428"	"S4R3P5"
"ENSG00000139428"	"S4R3Z1"
"ENSG00000139437"	"F5GWH6"
"ENSG00000139437"	"Q9BT92"
"ENSG00000139438"	"Q5U5X8"
"ENSG00000139531"	"F8VPA2"
"ENSG00000139531"	"F8VRK9"
"ENSG00000139531"	"F8VVW9"
"ENSG00000139531"	"F8VX56"
"ENSG00000139531"	"P51687"
"ENSG00000139637"	"F8VQQ3"
"ENSG00000139637"	"F8VR84"
"ENSG00000139637"	"H3BPH3"
"ENSG00000139637"	"Q9HB07"
"ENSG00000139644"	"A0A0G2JKZ4"
"ENSG00000139644"	"F8VPI1"
"ENSG00000139644"	"F8VQQ5"
"ENSG00000139644"	"F8VQW0"
"ENSG00000139644"	"F8VR05"
"ENSG00000139644"	"F8VSI7"
"ENSG00000139644"	"F8VVJ4"
"ENSG00000139644"	"F8VX73"
"ENSG00000139644"	"F8VY06"
"ENSG00000139644"	"F8W086"
"ENSG00000139644"	"F8W1G3"
"ENSG00000139644"	"F8W1V3"
"ENSG00000139644"	"F8W201"
"ENSG00000139644"	"P55061"
"ENSG00000139990"	"G3V3S1"
"ENSG00000139990"	"G3V4Z1"
"ENSG00000139990"	"Q8TBB7"
"ENSG00000139990"	"Q96JK2"
"ENSG00000140009"	"G3V5S2"
"ENSG00000140009"	"Q92731"
"ENSG00000140090"	"G3V505"
"ENSG00000140090"	"H0YCX3"
"ENSG00000140090"	"Q8NFF2"
"ENSG00000140107"	"G3V374"
"ENSG00000140107"	"Q6Q0C1"
"ENSG00000140280"	"H0YK98"
"ENSG00000140280"	"Q8IV50"
"ENSG00000140284"	"G3V1R7"
"ENSG00000140284"	"O14975"
"ENSG00000140374"	"H0YK49"
"ENSG00000140374"	"H0YKF0"
"ENSG00000140374"	"H0YL12"
"ENSG00000140374"	"H0YL83"
"ENSG00000140374"	"H0YLU7"
"ENSG00000140374"	"H0YM12"
"ENSG00000140374"	"H0YMU8"
"ENSG00000140374"	"H0YNX6"
"ENSG00000140374"	"H3BV91"
"ENSG00000140374"	"J3KN60"
"ENSG00000140374"	"P13804"
"ENSG00000140451"	"Q9H611"
"ENSG00000140459"	"C9JPU9"
"ENSG00000140459"	"C9JXV4"
"ENSG00000140459"	"E7EPP8"
"ENSG00000140459"	"H3BS93"
"ENSG00000140459"	"H3BSZ1"
"ENSG00000140459"	"P05108"
"ENSG00000140465"	"A4F3V8"
"ENSG00000140465"	"E7EMT5"
"ENSG00000140465"	"P04798"
"ENSG00000140465"	"Q5J9B1"
"ENSG00000140521"	"A0A0D9SFM1"
"ENSG00000140521"	"A0A1B0GTQ6"
"ENSG00000140521"	"A0A1B0GTU7"
"ENSG00000140521"	"A0A1B0GUT0"
"ENSG00000140521"	"A0A1B0GV78"
"ENSG00000140521"	"A0A1B0GV99"
"ENSG00000140521"	"A0A1B0GVT8"
"ENSG00000140521"	"A0A1B0GW33"
"ENSG00000140521"	"H0YCD2"
"ENSG00000140521"	"H0YCV2"
"ENSG00000140521"	"H0YD36"
"ENSG00000140521"	"H0YDF1"
"ENSG00000140521"	"H0YE43"
"ENSG00000140521"	"P54098"
"ENSG00000140740"	"A0A087WVZ4"
"ENSG00000140740"	"H3BP04"
"ENSG00000140740"	"H3BRG4"
"ENSG00000140740"	"H3BSJ9"
"ENSG00000140740"	"H3BUE4"
"ENSG00000140740"	"H3BUI9"
"ENSG00000140740"	"P22695"
"ENSG00000140798"	"B4DYN2"
"ENSG00000140798"	"E9PHY2"
"ENSG00000140798"	"Q96J65"
"ENSG00000140905"	"A0A1W2PNX3"
"ENSG00000140905"	"A0A1W2PQV2"
"ENSG00000140905"	"A0A1W2PQX3"
"ENSG00000140905"	"H3BNV1"
"ENSG00000140905"	"H3BPF0"
"ENSG00000140905"	"H3BQ30"
"ENSG00000140905"	"H3BUG8"
"ENSG00000140905"	"H3BUH9"
"ENSG00000140905"	"P23434"
"ENSG00000140939"	"H3BM67"
"ENSG00000140939"	"H3BQJ5"
"ENSG00000140939"	"H3BUN4"
"ENSG00000140939"	"H3BUP2"
"ENSG00000140939"	"J3QLS5"
"ENSG00000140939"	"J3QLT7"
"ENSG00000140939"	"O60936"
"ENSG00000140983"	"H3BMP9"
"ENSG00000140983"	"H3BP40"
"ENSG00000140983"	"H3BST5"
"ENSG00000140983"	"H3BU27"
"ENSG00000140983"	"H3BUX4"
"ENSG00000140983"	"H3BVI5"
"ENSG00000140983"	"I3L2C6"
"ENSG00000140983"	"Q8IXI1"
"ENSG00000140990"	"H3BPJ9"
"ENSG00000140990"	"H3BV16"
"ENSG00000140990"	"O96000"
"ENSG00000141338"	"A0A075B774"
"ENSG00000141338"	"A0A0A0MSU4"
"ENSG00000141338"	"K7ELK9"
"ENSG00000141338"	"O94911"
"ENSG00000141338"	"Q49AI9"
"ENSG00000141367"	"A0A087WVQ6"
"ENSG00000141367"	"J3KRF5"
"ENSG00000141367"	"J3KS13"
"ENSG00000141367"	"J3KSQ2"
"ENSG00000141367"	"J3KTN1"
"ENSG00000141367"	"J3QL20"
"ENSG00000141367"	"K7EJJ5"
"ENSG00000141367"	"Q00610"
"ENSG00000141378"	"J3KQ48"
"ENSG00000141378"	"Q9Y3E5"
"ENSG00000141385"	"K7EP56"
"ENSG00000141385"	"Q9Y4W6"
"ENSG00000141391"	"K7ELB4"
"ENSG00000141391"	"K7ENN4"
"ENSG00000141391"	"K7EP78"
"ENSG00000141391"	"K7EPM9"
"ENSG00000141391"	"K7EQM5"
"ENSG00000141391"	"Q96N28"
"ENSG00000141437"	"I3L0B8"
"ENSG00000141437"	"Q3SY17"
"ENSG00000141504"	"I3L0W4"
"ENSG00000141504"	"I3L2W7"
"ENSG00000141504"	"Q96F10"
"ENSG00000141682"	"Q13794"
"ENSG00000141756"	"C9JPC3"
"ENSG00000141756"	"H0Y827"
"ENSG00000141756"	"K7ELI6"
"ENSG00000141756"	"K7EM43"
"ENSG00000141756"	"K7ESG6"
"ENSG00000141756"	"Q96AY3"
"ENSG00000142082"	"B7WNN4"
"ENSG00000142082"	"E9PIT6"
"ENSG00000142082"	"E9PJS6"
"ENSG00000142082"	"E9PK80"
"ENSG00000142082"	"E9PM52"
"ENSG00000142082"	"E9PM75"
"ENSG00000142082"	"E9PN58"
"ENSG00000142082"	"E9PNA0"
"ENSG00000142082"	"E9PR48"
"ENSG00000142082"	"Q9NTG7"
"ENSG00000142168"	"H7BYH4"
"ENSG00000142168"	"P00441"
"ENSG00000142208"	"A0A087WY56"
"ENSG00000142208"	"G3V2I6"
"ENSG00000142208"	"G3V3X1"
"ENSG00000142208"	"G3V4I6"
"ENSG00000142208"	"P31749"
"ENSG00000142330"	"B7WPF5"
"ENSG00000142330"	"H7C251"
"ENSG00000142330"	"H7C2P1"
"ENSG00000142330"	"Q9HC96"
"ENSG00000142444"	"K7ENF5"
"ENSG00000142444"	"Q9BSF4"
"ENSG00000142459"	"M0QYX4"
"ENSG00000142459"	"M0R1Y1"
"ENSG00000142459"	"Q96CN4"
"ENSG00000142544"	"Q7Z7A3"
"ENSG00000142937"	"P62241"
"ENSG00000142937"	"Q5JR95"
"ENSG00000143149"	"P49189"
"ENSG00000143158"	"O95563"
"ENSG00000143158"	"Q5R3B4"
"ENSG00000143198"	"O14880"
"ENSG00000143198"	"Q5VV87"
"ENSG00000143198"	"Q5VV89"
"ENSG00000143199"	"Q96PN6"
"ENSG00000143199"	"U3KPS9"
"ENSG00000143199"	"V9GY51"
"ENSG00000143224"	"A0A1W2PNH4"
"ENSG00000143224"	"A0A1W2PPA5"
"ENSG00000143224"	"A0A1W2PQM0"
"ENSG00000143224"	"A0A1W2PRF9"
"ENSG00000143224"	"F5GZT7"
"ENSG00000143224"	"F5H1I5"
"ENSG00000143224"	"F5H825"
"ENSG00000143224"	"H0YFE1"
"ENSG00000143224"	"H0YFP3"
"ENSG00000143224"	"P50336"
"ENSG00000143252"	"A0A087WZU7"
"ENSG00000143252"	"D6RBX6"
"ENSG00000143252"	"Q99643"
"ENSG00000143314"	"Q96A35"
"ENSG00000143314"	"X6RHI2"
"ENSG00000143314"	"X6RIR5"
"ENSG00000143314"	"X6RJ73"
"ENSG00000143374"	"F6S7Q7"
"ENSG00000143374"	"Q5T5E9"
"ENSG00000143374"	"Q9BW92"
"ENSG00000143374"	"U3KQ50"
"ENSG00000143374"	"U3KQG0"
"ENSG00000143384"	"A0A087WT64"
"ENSG00000143384"	"Q07820"
"ENSG00000143436"	"A0A1W2PPE5"
"ENSG00000143436"	"A0A1W2PPK1"
"ENSG00000143436"	"A0A1W2PQB6"
"ENSG00000143436"	"A0A1W2PRK9"
"ENSG00000143436"	"A0A1W2PS92"
"ENSG00000143436"	"Q5SZR1"
"ENSG00000143436"	"Q9BYD2"
"ENSG00000143554"	"H0YDM5"
"ENSG00000143554"	"H0YDP0"
"ENSG00000143554"	"H7BZH4"
"ENSG00000143554"	"Q5K4L6"
"ENSG00000143554"	"X6R3N0"
"ENSG00000143575"	"E9PIQ7"
"ENSG00000143575"	"O00165"
"ENSG00000143575"	"Q5VYD6"
"ENSG00000143653"	"Q8NBX0"
"ENSG00000143774"	"B1ANG9"
"ENSG00000143774"	"B1ANH0"
"ENSG00000143774"	"B1ANH2"
"ENSG00000143774"	"B1ANH3"
"ENSG00000143774"	"B1ANH5"
"ENSG00000143774"	"B1ANH6"
"ENSG00000143774"	"Q16774"
"ENSG00000143799"	"P09874"
"ENSG00000143799"	"Q5VX84"
"ENSG00000143799"	"Q5VX85"
"ENSG00000143811"	"A0A087WTV6"
"ENSG00000143811"	"A0A087WX69"
"ENSG00000143811"	"A0A087WZF0"
"ENSG00000143811"	"A0A087WZR9"
"ENSG00000143811"	"Q96C36"
"ENSG00000144029"	"P82675"
"ENSG00000144040"	"B8ZZJ6"
"ENSG00000144040"	"C9JIV5"
"ENSG00000144040"	"F8WBH6"
"ENSG00000144040"	"H7C1S9"
"ENSG00000144040"	"Q8TD22"
"ENSG00000144120"	"B8ZZT5"
"ENSG00000144120"	"C9J6F8"
"ENSG00000144120"	"Q53S58"
"ENSG00000144182"	"C9J6A9"
"ENSG00000144182"	"C9J7C5"
"ENSG00000144182"	"C9JUU5"
"ENSG00000144182"	"C9JW10"
"ENSG00000144182"	"Q9Y234"
"ENSG00000144199"	"Q6P2I3"
"ENSG00000144369"	"A0A087WU95"
"ENSG00000144369"	"Q6P995"
"ENSG00000144381"	"C9J0S9"
"ENSG00000144381"	"C9JCQ4"
"ENSG00000144381"	"C9JL19"
"ENSG00000144381"	"C9JL25"
"ENSG00000144381"	"E7ESH4"
"ENSG00000144381"	"E7EXB4"
"ENSG00000144381"	"F8WBB1"
"ENSG00000144381"	"P10809"
"ENSG00000144559"	"B4E101"
"ENSG00000144559"	"G3V0F3"
"ENSG00000144559"	"H7C1A2"
"ENSG00000144559"	"Q96BW9"
"ENSG00000144659"	"C9JT44"
"ENSG00000144659"	"Q96DW6"
"ENSG00000144741"	"H0YCZ5"
"ENSG00000144741"	"H0YF50"
"ENSG00000144741"	"H7C430"
"ENSG00000144741"	"Q70HW3"
"ENSG00000144827"	"F8WBJ5"
"ENSG00000144827"	"F8WBQ6"
"ENSG00000144827"	"Q9NUJ1"
"ENSG00000144908"	"C9IZ36"
"ENSG00000144908"	"C9JY00"
"ENSG00000144908"	"C9JYZ6"
"ENSG00000144908"	"D6RFJ7"
"ENSG00000144908"	"F2Z324"
"ENSG00000144908"	"F8WC34"
"ENSG00000144908"	"O75891"
"ENSG00000145020"	"A0A1B0GTA8"
"ENSG00000145020"	"A0A1B0GTB6"
"ENSG00000145020"	"A0A1B0GTM2"
"ENSG00000145020"	"A0A1B0GTV8"
"ENSG00000145020"	"A0A1B0GU55"
"ENSG00000145020"	"A0A1B0GUK9"
"ENSG00000145020"	"A0A1B0GUU7"
"ENSG00000145020"	"A0A1B0GV07"
"ENSG00000145020"	"A0A1B0GVD0"
"ENSG00000145020"	"A0A1B0GVP5"
"ENSG00000145020"	"A0A1B0GWC4"
"ENSG00000145020"	"B3KTU4"
"ENSG00000145020"	"C9JXJ4"
"ENSG00000145020"	"F8WF62"
"ENSG00000145020"	"H0Y695"
"ENSG00000145020"	"P48728"
"ENSG00000145247"	"D6RD77"
"ENSG00000145247"	"J3KPI9"
"ENSG00000145247"	"Q56VL3"
"ENSG00000145335"	"D6RA31"
"ENSG00000145335"	"E7EPV7"
"ENSG00000145335"	"H6UYS7"
"ENSG00000145335"	"P37840"
"ENSG00000145337"	"Q96I23"
"ENSG00000145354"	"D6RCF4"
"ENSG00000145354"	"I3L1N9"
"ENSG00000145354"	"Q8N5K1"
"ENSG00000145375"	"Q8NB90"
"ENSG00000145439"	"D6RAV8"
"ENSG00000145439"	"D6RGF2"
"ENSG00000145439"	"D6RJF4"
"ENSG00000145439"	"H0Y962"
"ENSG00000145439"	"Q8N4T8"
"ENSG00000145494"	"D6RBT3"
"ENSG00000145494"	"O75380"
"ENSG00000145832"	"C9JM56"
"ENSG00000145832"	"D6RFW8"
"ENSG00000145832"	"J3KQI1"
"ENSG00000145832"	"Q6ZT89"
"ENSG00000145982"	"O95363"
"ENSG00000145982"	"Q5JRF7"
"ENSG00000145982"	"R4GMX6"
"ENSG00000146066"	"Q9BW72"
"ENSG00000146085"	"P22033"
"ENSG00000146282"	"H0Y450"
"ENSG00000146282"	"Q5T160"
"ENSG00000146350"	"A2A304"
"ENSG00000146350"	"H0YBP0"
"ENSG00000146350"	"Q96NH3"
"ENSG00000146410"	"E9PN39"
"ENSG00000146410"	"H0YEA6"
"ENSG00000146410"	"Q6P444"
"ENSG00000146701"	"G3XAL0"
"ENSG00000146701"	"P40926"
"ENSG00000146701"	"U3KQ63"
"ENSG00000146729"	"C9J7B1"
"ENSG00000146729"	"C9K068"
"ENSG00000146729"	"F8WBI5"
"ENSG00000146729"	"H7C333"
"ENSG00000146729"	"O75323"
"ENSG00000147123"	"Q9NX14"
"ENSG00000147162"	"C9JZL3"
"ENSG00000147162"	"O15294"
"ENSG00000147403"	"A0A087WV22"
"ENSG00000147403"	"A6QRI9"
"ENSG00000147403"	"B8A6G2"
"ENSG00000147403"	"F8W7C6"
"ENSG00000147403"	"H7C123"
"ENSG00000147403"	"H7C2C5"
"ENSG00000147403"	"H7C2U2"
"ENSG00000147403"	"P27635"
"ENSG00000147403"	"X1WI28"
"ENSG00000147454"	"F8W9Q7"
"ENSG00000147454"	"H0YAT5"
"ENSG00000147454"	"Q9NYZ2"
"ENSG00000147465"	"E5RH12"
"ENSG00000147465"	"H0YB94"
"ENSG00000147465"	"P49675"
"ENSG00000147471"	"E5RFX7"
"ENSG00000147471"	"E5RFZ4"
"ENSG00000147471"	"E5RG77"
"ENSG00000147471"	"H0YBG2"
"ENSG00000147471"	"O94903"
"ENSG00000147576"	"B4DFI7"
"ENSG00000147576"	"B4DV11"
"ENSG00000147576"	"E5RFL4"
"ENSG00000147576"	"F2Z2N0"
"ENSG00000147576"	"F2Z3D8"
"ENSG00000147576"	"F2Z3E5"
"ENSG00000147576"	"Q8IWW8"
"ENSG00000147586"	"E5RFH3"
"ENSG00000147586"	"E5RFT8"
"ENSG00000147586"	"E5RGC7"
"ENSG00000147586"	"E5RK86"
